2023-06-12 13:00:42,c4:5b:be:e4:fd:71,2023-06-12 13:00:48,23.25,24.0,23.75,24.0,22.25
2023-06-12 13:00:49,c4:5b:be:e4:fd:71,2023-06-12 13:00:55,23.25,24.25,23.5,24.25,22.25
2023-06-12 13:00:57,c4:5b:be:e4:fd:71,2023-06-12 13:01:02,23.25,24.25,23.75,24.25,22.25
2023-06-12 13:01:04,c4:5b:be:e4:fd:71,2023-06-12 13:01:10,23.25,24.25,23.75,24.25,22.25
2023-06-12 13:01:11,c4:5b:be:e4:fd:71,2023-06-12 13:01:17,23.25,24.0,23.75,24.25,22.25
2023-06-12 13:01:19,c4:5b:be:e4:fd:71,2023-06-12 13:01:24,23.25,24.25,23.75,24.25,22.25
2023-06-12 13:01:26,c4:5b:be:e4:fd:71,2023-06-12 13:01:32,23.25,24.25,23.75,24.25,22.25
2023-06-12 13:01:33,c4:5b:be:e4:fd:71,2023-06-12 13:01:39,23.25,24.25,23.75,24.25,22.25
2023-06-12 13:01:41,c4:5b:be:e4:fd:71,2023-06-12 13:01:46,23.25,24.25,23.75,24.0,22.25
2023-06-12 13:01:48,c4:5b:be:e4:fd:71,2023-06-12 13:01:54,23.25,24.0,23.75,24.25,22.5
2023-06-12 13:01:55,c4:5b:be:e4:fd:71,2023-06-12 13:02:01,23.25,24.0,23.75,24.0,22.25
2023-06-12 13:02:02,c4:5b:be:e4:fd:71,2023-06-12 13:02:09,23.25,24.25,23.75,24.0,22.25
2023-06-12 13:02:10,c4:5b:be:e4:fd:71,2023-06-12 13:02:16,23.5,24.25,23.75,24.25,22.5
2023-06-12 13:02:17,c4:5b:be:e4:fd:71,2023-06-12 13:02:23,23.25,24.25,23.75,24.25,22.5
2023-06-12 13:02:24,c4:5b:be:e4:fd:71,2023-06-12 13:02:31,23.5,24.25,23.75,24.25,22.5
2023-06-12 13:02:32,c4:5b:be:e4:fd:71,2023-06-12 13:02:38,23.25,24.25,23.75,24.25,22.5
2023-06-12 13:02:39,c4:5b:be:e4:fd:71,2023-06-12 13:02:45,23.25,17.25,24.0,24.25,22.5
2023-06-12 13:02:46,c4:5b:be:e4:fd:71,2023-06-12 13:02:53,23.25,24.25,24.0,24.25,22.5
2023-06-12 13:02:54,c4:5b:be:e4:fd:71,2023-06-12 13:03:00,23.25,24.5,24.0,24.25,23.0
2023-06-12 13:03:01,c4:5b:be:e4:fd:71,2023-06-12 13:03:07,23.5,24.5,24.0,24.5,22.75
2023-06-12 13:03:08,c4:5b:be:e4:fd:71,2023-06-12 13:03:15,23.5,24.5,24.0,24.25,22.75
